PK,Store_Number,Store_State,Item_Code,Item_Name,Package_Type,Retail,Actual_Sales_$_L52W,L52W_in_Stock,Normalized_Sales_$_L52W,Age_of_the_Store_(years),Store_Size,Households_(HH),%_HH_Income_>_$100K,Median_HH_Income,Average_Net_Worth,%_Population_w/_Bachelor's_Degree_+,%_Hispanic,%_Asian,%_African_American,%_Population_Age_50-70,Store_Tier,Price_to_Stock_Ratio,Stock_to_Sales_Ratio,Income_Age_Interaction,Nor_sales_per_store_size
532_1945750,532,TX,1945750.0,Catena Zapata Nicolas Red,750ml,104.99,331.0,33,522.0,5.2, Large ,79648,13.6,43839.0,298441.0,20.6,85.0,0.8,3.4,21.7,1,3.087941176470588,0.06309751434034416,295.12,1277.41
802_1945750,802,GA,1945750.0,Catena Zapata Nicolas Red,750ml,99.99,1600.0,52,1600.0,17.35, Medium ,65746,37.3,79168.0,1115435.0,47.8,12.5,7.1,21.6,23.3,3,1.8866037735849055,0.03247970018738289,869.0899999999999,1600.0
524_1945750,524,TX,1945750.0,Catena Zapata Nicolas Red,750ml,104.99,1230.0,47,1361.0,6.12, Large ,65602,53.5,106365.0,1703161.0,53.3,21.5,5.8,6.0,25.4,3,2.1872916666666664,0.03450807635829662,1358.8999999999999,896.91
523_1945750,523,TX,1945750.0,Catena Zapata Nicolas Red,750ml,129.99,377.0,52,377.0,6.96, Large ,87784,44.6,90801.0,857716.0,40.0,24.1,7.7,10.5,19.2,1,2.4526415094339624,0.13756613756613756,856.32,810.67
1708_1945750,1708,MA,1945750.0,Catena Zapata Nicolas Red,750ml,99.99,90.0,52,90.0,1.29, Large ,105187,52.4,104487.0,1728724.0,54.2,14.6,7.0,23.6,26.2,4,1.8866037735849055,0.5714285714285714,1372.8799999999999,502.0
1705_1945750,1705,MA,1945750.0,Catena Zapata Nicolas Red,750ml,99.99,200.0,52,200.0,6.13, Large ,78191,60.8,124634.0,2530877.0,62.9,4.1,14.1,2.9,28.2,3,1.8866037735849055,0.25870646766169153,1714.56,502.0
903_1945750,903,FL,1945750.0,Catena Zapata Nicolas Red,750ml,119.99,1400.0,52,1400.0,17.97, Large ,68444,40.8,80301.0,1762097.0,45.9,12.4,3.5,20.2,28.6,4,2.263962264150943,0.037116345467523196,1166.8799999999999,1574.38
1133_1945750,1133,CA,1945750.0,Catena Zapata Nicolas Red,750ml,111.19,476.0,52,476.0,2.21, Large ,59305,63.6,130486.0,2322883.0,65.4,14.5,7.5,1.0,27.5,3,2.0979245283018866,0.1090146750524109,1749.0,578.85
213_1945750,213,VA,1945750.0,Catena Zapata Nicolas Red,750ml,139.99,480.0,52,480.0,20.74, Small ,95243,19.7,51201.0,402256.0,27.8,6.8,3.1,50.0,21.4,0,2.6413207547169812,0.10810810810810811,421.58,480.0
1701_1945750,1701,MA,1945750.0,Catena Zapata Nicolas Red,750ml,99.99,910.0,52,910.0,8.97, Large ,56102,56.1,113727.0,2295006.0,62.7,10.8,11.3,4.6,26.2,4,1.8866037735849055,0.0570801317233809,1469.82,502.0
930_1945750,930,FL,1945750.0,Catena Zapata Nicolas Red,750ml,114.99,667.0,52,667.0,7.13, Medium ,37403,37.3,78320.0,2046003.0,40.6,19.6,1.8,1.6,29.1,3,2.169622641509434,0.07784431137724551,1085.43,1480.17
402_1945750,402,MD,1945750.0,Catena Zapata Nicolas Red,750ml,129.99,1644.0,52,1644.0,26.98, Large ,51979,46.1,92318.0,1049169.0,46.1,16.6,10.0,42.9,21.3,4,2.4526415094339624,0.031610942249240125,981.9300000000001,1644.0
1704_1945750,1704,MA,1945750.0,Catena Zapata Nicolas Red,750ml,99.99,820.0,52,820.0,7.52, Large ,80567,40.9,82938.0,1242551.0,43.6,14.6,3.0,4.7,27.2,3,1.8866037735849055,0.06333739342265529,1112.48,502.0
1116_1945750,1116,CA,1945750.0,Catena Zapata Nicolas Red,750ml,114.99,540.0,52,540.0,8.09, Medium ,136560,44.0,86390.0,1286108.0,40.5,34.3,13.8,4.1,25.0,2,2.169622641509434,0.09611829944547134,1100.0,372.0
1108_1945750,1108,CA,1945750.0,Catena Zapata Nicolas Red,750ml,134.99,763.0,52,763.0,13.04, Large ,151263,28.5,60692.0,701980.0,36.0,27.6,10.4,10.6,22.9,3,2.546981132075472,0.06806282722513089,652.65,578.85
1126_1945750,1126,CA,1945750.0,Catena Zapata Nicolas Red,750ml,114.99,499.0,52,499.0,6.5, Medium ,184922,43.8,85785.0,1159131.0,48.2,36.3,30.0,5.7,25.0,3,2.169622641509434,0.104,1095.0,372.0
1109_1945750,1109,CA,1945750.0,Catena Zapata Nicolas Red,750ml,114.99,361.0,52,361.0,12.54, Medium ,174778,43.6,85443.0,1258042.0,34.2,28.1,33.4,1.1,24.8,3,2.169622641509434,0.143646408839779,1081.28,372.0
528_1945750,528,TX,1945750.0,Catena Zapata Nicolas Red,750ml,129.99,111.0,52,111.0,6.06, Medium ,83891,40.7,80985.0,1329555.0,45.4,18.3,9.3,10.7,27.3,3,2.4526415094339624,0.4642857142857143,1111.1100000000001,426.17
922_1945750,922,FL,1945750.0,Catena Zapata Nicolas Red,750ml,119.99,1918.0,52,1918.0,11.45, Large ,155715,31.3,66776.0,806438.0,35.4,82.7,2.0,4.6,26.0,3,2.263962264150943,0.02709744658676394,813.8000000000001,1574.38
2801_1945750,2801,KS,1945750.0,Catena Zapata Nicolas Red,750ml,194.99,95.0,44,112.0,0.96, Large ,41452,35.6,71941.0,1143166.0,49.6,7.8,8.7,14.4,22.9,2,4.333111111111111,0.3893805309734513,815.24,144.77
1128_1945750,1128,CA,1945750.0,Catena Zapata Nicolas Red,750ml,119.99,1432.0,52,1432.0,6.61, Large ,91054,68.0,155687.0,2320557.0,64.7,16.3,30.2,1.5,26.1,3,2.263962264150943,0.03628750872295883,1774.8000000000002,578.85
1707_1945750,1707,MA,1945750.0,Catena Zapata Nicolas Red,750ml,99.99,390.0,52,390.0,1.67, Medium ,353454,44.0,83926.0,634488.0,57.5,19.8,13.8,19.3,18.5,3,1.8866037735849055,0.1329923273657289,814.0,590.0
1127_1945750,1127,CA,1945750.0,Catena Zapata Nicolas Red,750ml,119.99,765.0,52,765.0,5.52, Large ,202687,62.7,140808.0,1727026.0,64.4,17.2,43.4,2.4,23.8,4,2.263962264150943,0.06788511749347259,1492.2600000000002,578.85
1706_1945750,1706,MA,1945750.0,Catena Zapata Nicolas Red,750ml,99.99,490.0,52,490.0,5.44, Large ,95581,43.0,85117.0,1006511.0,43.0,5.7,17.2,12.0,26.3,4,1.8866037735849055,0.10590631364562118,1130.9,502.0
1409_1945750,1409,WA,1945750.0,Catena Zapata Nicolas Red,750ml,119.99,805.0,52,805.0,10.01, Large ,187904,51.2,102492.0,1429877.0,67.5,6.7,16.7,4.2,23.2,0,2.263962264150943,0.06451612903225806,1187.84,657.33
1006_1945750,1006,AZ,1945750.0,Catena Zapata Nicolas Red,750ml,97.99,135.0,52,135.0,15.03, Large ,160333,25.6,53360.0,719646.0,34.8,43.9,3.3,7.8,22.2,3,1.8488679245283017,0.38235294117647056,568.32,135.0
513_1945750,513,TX,1945750.0,Catena Zapata Nicolas Red,750ml,129.99,130.0,52,130.0,7.34, Large ,155581,40.6,81206.0,1108685.0,57.1,16.4,20.8,13.0,24.5,3,2.4526415094339624,0.3969465648854962,994.7,810.67
923_1945750,923,FL,1945750.0,Catena Zapata Nicolas Red,750ml,119.99,170.0,52,170.0,10.51, Medium ,43498,13.2,39984.0,311524.0,21.5,8.7,2.7,28.8,25.2,2,2.263962264150943,0.30409356725146197,332.64,1480.17
1106_1945750,1106,CA,1945750.0,Catena Zapata Nicolas Red,750ml,114.99,115.0,52,115.0,13.56, Large ,207129,44.0,86671.0,1090631.0,42.8,35.6,20.2,10.6,24.4,4,2.169622641509434,0.4482758620689655,1073.6,578.85
920_1945750,920,FL,1945750.0,Catena Zapata Nicolas Red,750ml,119.99,4724.0,52,4724.0,13.08, Medium ,104075,19.2,50696.0,473709.0,31.1,27.6,4.2,38.5,21.3,4,2.263962264150943,0.011005291005291006,408.96,1480.17
1003_1945750,1003,AZ,1945750.0,Catena Zapata Nicolas Red,750ml,97.99,101.0,52,101.0,16.28, Medium ,83444,41.4,82948.0,1238293.0,46.9,18.0,5.7,3.1,25.2,4,1.8488679245283017,0.5098039215686274,1043.28,388.5
904_1945750,904,FL,1945750.0,Catena Zapata Nicolas Red,750ml,119.99,420.0,52,420.0,18.68, Small ,96695,29.1,58323.0,750999.0,36.5,21.5,2.0,37.0,28.2,4,2.263962264150943,0.12351543942992874,820.62,1238.8
906_1945750,906,FL,1945750.0,Catena Zapata Nicolas Red,750ml,119.99,280.0,52,280.0,17.06, Large ,107171,29.1,63029.0,1144939.0,35.1,19.1,2.6,24.5,25.2,3,2.263962264150943,0.18505338078291814,733.32,1574.38
1137_1945750,1137,CA,1945750.0,Catena Zapata Nicolas Red,750ml,111.19,256.0,52,256.0,1.96, Medium ,69461,45.5,89025.0,1157668.0,40.5,34.1,9.1,2.5,22.0,3,2.0979245283018866,0.20233463035019456,1001.0,372.0
929_1945750,929,FL,1945750.0,Catena Zapata Nicolas Red,750ml,119.99,555.0,51,566.0,7.96, Small ,62956,22.4,44231.0,664420.0,55.1,13.6,8.6,16.2,15.9,0,2.3075,0.08994708994708994,356.15999999999997,1263.09
1407_1945750,1407,WA,1945750.0,Catena Zapata Nicolas Red,750ml,119.99,989.0,52,989.0,10.68, Medium ,79548,37.7,74104.0,1031073.0,27.5,16.2,16.4,8.8,25.0,0,2.263962264150943,0.052525252525252523,942.5000000000001,989.0
1122_1945750,1122,CA,1945750.0,Catena Zapata Nicolas Red,750ml,114.99,985.0,52,985.0,5.18, Small ,132610,52.3,103778.0,1352786.0,57.4,23.1,22.0,1.7,22.3,3,2.169622641509434,0.05273833671399594,1166.29,711.0
928_1945750,928,FL,1945750.0,Catena Zapata Nicolas Red,750ml,109.99,364.0,52,364.0,8.26, Medium ,81740,24.1,59842.0,537330.0,30.4,28.0,4.0,19.6,23.5,1,2.0752830188679243,0.14246575342465753,566.35,1480.17
1120_1945750,1120,CA,1945750.0,Catena Zapata Nicolas Red,750ml,119.99,220.0,52,220.0,7.05, Large ,168631,56.5,116849.0,1755512.0,47.6,28.6,29.0,3.2,23.8,3,2.263962264150943,0.23529411764705882,1344.7,578.85
1204_1963750,1204,NV,1963750.0,William Hill Cabernet Napa,750ml,39.99,1184.0,52,1184.0,9.09, Large ,130136,35.9,76784.0,884916.0,29.4,23.0,7.3,15.1,23.0,1,0.7545283018867925,0.04388185654008439,825.6999999999999,1184.0
221_1963750,221,VA,1963750.0,William Hill Cabernet Napa,750ml,59.99,547.0,52,547.0,2.97, Large ,310328,49.2,97857.0,902107.0,63.0,14.6,8.1,29.7,20.6,2,1.1318867924528302,0.0948905109489051,1013.5200000000001,547.0
908_1963750,908,FL,1963750.0,William Hill Cabernet Napa,750ml,46.99,75.0,10,390.0,17.01, Large ,64972,40.4,79478.0,2029369.0,43.0,24.6,1.8,6.4,27.3,4,4.271818181818182,0.02557544757033248,1102.92,390.0
609_1963750,609,NC,1963750.0,William Hill Cabernet Napa,750ml,55.99,2548.0,52,2548.0,21.28, Large ,39025,49.7,99311.0,1506221.0,57.2,8.8,4.0,9.5,23.6,3,1.0564150943396227,0.020400156924284034,1172.92,2548.0
517_1963750,517,TX,1963750.0,William Hill Cabernet Napa,750ml,50.99,141.0,11,666.0,7.67, Medium ,186096,28.4,56721.0,916533.0,45.9,42.0,11.6,13.9,20.8,4,4.2491666666666665,0.01649175412293853,590.72,666.55
2201_1963750,2201,NY,1963750.0,William Hill Cabernet Napa,750ml,45.99,396.0,12,1714.0,6.99, Large ,145881,56.2,113250.0,2286117.0,43.9,22.4,14.3,17.0,25.8,4,3.537692307692308,0.006997084548104956,1449.96,1716.0
1121_1963750,1121,CA,1963750.0,William Hill Cabernet Napa,750ml,46.99,1878.0,13,7510.0,7.02, Large ,65961,74.2,165740.0,2343649.0,63.9,12.6,34.9,3.4,24.3,3,3.3564285714285718,0.00173079483424311,1803.0600000000002,3948.0
1013_1963750,1013,AZ,1963750.0,William Hill Cabernet Napa,750ml,53.99,230.0,52,230.0,1.76, Medium ,58383,31.1,73466.0,838517.0,28.9,22.0,3.8,6.9,19.2,1,1.018679245283019,0.22510822510822512,597.12,3876.5
1805_1963750,1805,MO,1963750.0,William Hill Cabernet Napa,750ml,46.99,136.0,52,136.0,1.19, Medium ,33546,41.0,82892.0,747797.0,40.6,6.6,2.3,6.4,21.8,2,0.8866037735849057,0.3795620437956204,893.8000000000001,136.0
101_1963750,101,DE,1963750.0,William Hill Cabernet Napa,750ml,49.99,960.0,52,960.0,33.69, Extra Large ,61324,39.1,78405.0,1328936.0,38.9,5.0,5.5,21.9,27.0,4,0.9432075471698114,0.054110301768990635,1055.7,960.0
2802_1963750,2802,KS,1963750.0,William Hill Cabernet Napa,750ml,47.99,662.0,52,662.0,1.27, Large ,100194,47.4,94490.0,1684201.0,64.3,6.0,7.9,5.4,25.9,3,0.9054716981132076,0.0784313725490196,1227.6599999999999,662.0
1008_1963750,1008,AZ,1963750.0,William Hill Cabernet Napa,750ml,53.99,824.0,52,824.0,13.29, Large ,62900,35.0,76687.0,788083.0,25.9,43.0,5.2,10.0,19.2,0,1.018679245283019,0.06303030303030303,672.0,824.0
901_1963750,901,FL,1963750.0,William Hill Cabernet Napa,750ml,39.99,40.0,10,208.0,19.18, Small ,112471,28.6,57338.0,751078.0,40.7,38.1,3.2,18.1,24.0,3,3.6354545454545457,0.04784688995215311,686.4000000000001,239.2
301_1963750,301,NJ,1963750.0,William Hill Cabernet Napa,750ml,43.99,718.0,52,718.0,30.02, Large ,106097,40.8,79937.0,1357225.0,39.8,20.3,6.1,15.4,25.9,4,0.8300000000000001,0.07232267037552156,1056.7199999999998,718.0
2604_1963750,2604,MI,1963750.0,William Hill Cabernet Napa,750ml,49.99,554.0,52,554.0,2.97, Large ,99987,34.6,75015.0,947401.0,31.6,3.0,5.6,8.2,26.9,4,0.9432075471698114,0.0936936936936937,930.74,362.5
918_1963750,918,FL,1963750.0,William Hill Cabernet Napa,750ml,56.99,250.0,48,271.0,13.21, Medium ,95855,38.4,76987.0,1309505.0,42.4,64.5,3.0,10.9,26.9,4,1.163061224489796,0.17647058823529413,1032.9599999999998,270.83
1140_1963750,1140,CA,1963750.0,William Hill Cabernet Napa,750ml,46.99,240.0,31,403.0,0.77, Medium ,56959,55.7,115247.0,2456245.0,64.4,16.8,6.4,3.2,29.4,2,1.4684375,0.07673267326732673,1637.58,402.58
1605_1963750,1605,MN,1963750.0,William Hill Cabernet Napa,750ml,49.99,1613.0,49,1712.0,8.99, Large ,70183,46.9,93071.0,1444413.0,48.1,5.1,10.5,14.9,23.8,3,0.9998,0.028604786923525978,1116.22,1711.76
1708_1963750,1708,MA,1963750.0,William Hill Cabernet Napa,750ml,44.99,313.0,52,313.0,1.29, Large ,105187,52.4,104487.0,1728724.0,54.2,14.6,7.0,23.6,26.2,4,0.848867924528302,0.16560509554140126,1372.8799999999999,313.0
402_1963750,402,MD,1963750.0,William Hill Cabernet Napa,750ml,45.99,90.0,11,425.0,26.98, Large ,51979,46.1,92318.0,1049169.0,46.1,16.6,10.0,42.9,21.3,4,3.8325,0.025821596244131457,981.9300000000001,425.45
616_1963750,616,NC,1963750.0,William Hill Cabernet Napa,750ml,52.99,625.0,20,1624.0,0.47, Small ,46337,67.2,133633.0,1868814.0,70.8,6.8,20.8,5.8,23.6,4,2.5233333333333334,0.012307692307692308,1585.92,1625.0
904_1963750,904,FL,1963750.0,William Hill Cabernet Napa,750ml,56.99,52.0,11,246.0,18.68, Small ,96695,29.1,58323.0,750999.0,36.5,21.5,2.0,37.0,28.2,4,4.7491666666666665,0.044534412955465584,820.62,217.45
2605_1963750,2605,MI,1963750.0,William Hill Cabernet Napa,750ml,49.99,171.0,29,307.0,0.64, Large ,70177,49.6,98966.0,1808879.0,55.4,4.3,13.0,4.6,27.0,3,1.6663333333333334,0.09415584415584416,1339.2,650.0
1002_1963750,1002,AZ,1963750.0,William Hill Cabernet Napa,750ml,53.99,7523.0,51,7670.0,16.8, Medium ,118274,31.5,70227.0,945516.0,30.4,17.2,4.5,3.9,25.8,1,1.0382692307692307,0.00664841611263199,812.7,3952.51
1132_1963750,1132,CA,1963750.0,William Hill Cabernet Napa,750ml,55.99,96.0,52,96.0,2.38, Large ,95925,41.8,83396.0,1163475.0,32.2,49.2,12.1,4.0,24.0,3,1.0564150943396227,0.5360824742268041,1003.1999999999999,987.0
2002_1963750,2002,TN,1963750.0,William Hill Cabernet Napa,750ml,51.99,515.0,52,515.0,2.96, Large ,42984,52.5,104831.0,2274695.0,67.1,7.1,8.0,7.3,26.7,4,0.9809433962264151,0.10077519379844961,1401.75,515.0
206_1963750,206,VA,1963750.0,William Hill Cabernet Napa,750ml,52.99,952.0,52,952.0,25.1, Medium ,61052,37.7,74897.0,1312550.0,46.3,9.8,3.6,25.1,26.4,0,0.999811320754717,0.05456453305351522,995.28,952.0
1403_2190750,1403,WA,2190750.0,Peju Legacy Cabernet Napa,750ml,53.99,363.0,52,363.0,12.0, Medium ,63536,22.3,55886.0,544898.0,28.9,6.7,2.5,1.9,23.3,0,1.018679245283019,0.14285714285714285,519.59,746.25
214_2190750,214,VA,2190750.0,Peju Legacy Cabernet Napa,750ml,53.99,1080.0,52,1080.0,19.67, Medium ,115833,62.4,125578.0,2322931.0,63.6,17.5,23.3,6.7,25.3,1,1.018679245283019,0.04810360777058279,1578.72,1526.0
536_2190750,536,TX,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,1097.0,52,1097.0,4.41, Small ,23355,67.7,149448.0,2348650.0,69.9,11.8,8.9,1.3,24.9,2,1.2262264150943396,0.04735883424408015,1685.73,979.5
518_2190750,518,TX,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,2438.0,52,2438.0,7.65, Medium ,221166,37.9,71798.0,963270.0,60.4,28.1,11.1,22.3,20.7,2,1.2262264150943396,0.02132021320213202,784.53,1968.45
1102_2190750,1102,CA,2190750.0,Peju Legacy Cabernet Napa,750ml,59.99,3036.0,52,3036.0,14.05, Medium ,173897,41.0,81493.0,992346.0,37.3,39.5,16.9,4.4,23.8,2,1.1318867924528302,0.017122160026341784,975.8000000000001,1661.14
304_2190750,304,NJ,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,617.0,52,617.0,21.9, Medium ,179410,41.1,79724.0,1403768.0,41.9,24.1,6.3,30.5,25.6,2,1.2262264150943396,0.08414239482200647,1052.16,815.5
216_2190750,216,VA,2190750.0,Peju Legacy Cabernet Napa,750ml,53.99,1014.0,52,1014.0,8.03, Small ,278444,56.1,112914.0,1460771.0,72.4,17.8,11.1,10.4,21.1,1,1.018679245283019,0.05123152709359606,1183.71,1014.0
1139_2190750,1139,CA,2190750.0,Peju Legacy Cabernet Napa,750ml,59.99,1230.0,52,1230.0,1.14, Large ,299012,41.5,80990.0,840862.0,49.1,33.5,9.9,21.8,23.4,3,1.1318867924528302,0.04224207961007311,971.0999999999999,2423.62
530_2190750,530,TX,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,2688.0,51,2741.0,4.97, Medium ,200017,40.2,76170.0,891370.0,54.6,40.4,5.5,18.4,22.1,3,1.2498076923076922,0.018599562363238512,888.4200000000001,2007.05
201_2190750,201,VA,2190750.0,Peju Legacy Cabernet Napa,750ml,53.99,1182.0,52,1182.0,26.47, Large ,88561,63.3,127883.0,2198688.0,66.1,12.7,27.3,8.0,24.6,2,1.018679245283019,0.04395604395604396,1557.18,1329.67
511_2190750,511,TX,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,1202.0,52,1202.0,8.97, Medium ,61227,30.7,64838.0,790611.0,40.7,23.5,5.7,12.8,18.1,0,1.2262264150943396,0.043225270157938485,555.6700000000001,1968.45
932_2190750,932,FL,2190750.0,Peju Legacy Cabernet Napa,750ml,62.99,1360.0,52,1360.0,3.3, Medium ,113408,25.5,58043.0,524331.0,32.3,90.7,1.3,2.6,25.3,3,1.1884905660377358,0.03820720058780309,645.15,1554.56
516_2190750,516,TX,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,2772.0,52,2772.0,7.69, Large ,239770,40.4,76352.0,1163541.0,61.0,38.1,10.0,8.1,21.2,4,1.2262264150943396,0.01875225387666787,856.4799999999999,2451.24
1115_2190750,1115,CA,2190750.0,Peju Legacy Cabernet Napa,750ml,62.99,1616.0,52,1616.0,8.72, Medium ,75469,66.4,137450.0,1906279.0,54.5,17.9,54.0,2.6,24.2,2,1.1884905660377358,0.032158317872603585,1606.88,1661.14
509_2190750,509,TX,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,2565.0,52,2565.0,9.45, Large ,123967,42.3,83942.0,838499.0,56.3,34.1,5.2,4.0,20.6,2,1.2262264150943396,0.020265003897116135,871.38,2451.24
2602_2190750,2602,MI,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,2100.0,52,2100.0,2.95, Large ,74390,48.1,95634.0,1714835.0,57.1,2.9,15.0,7.0,29.2,4,1.2262264150943396,0.024750118990956686,1404.52,1773.0
939_2190750,939,FL,2190750.0,Peju Legacy Cabernet Napa,750ml,62.99,1284.0,41,1628.0,0.91, Medium ,49433,26.3,62986.0,748645.0,25.8,22.8,2.5,18.5,25.9,2,1.4997619047619049,0.025168815224063844,681.17,1971.64
1807_2190750,1807,MO,2190750.0,Peju Legacy Cabernet Napa,750ml,69.99,203.0,26,406.0,0.6, Large ,41517,41.7,84423.0,1081938.0,43.9,6.0,2.2,17.6,24.7,2,2.592222222222222,0.06388206388206388,1029.99,2997.0
517_2190750,517,TX,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,3562.0,52,3562.0,7.67, Medium ,186096,28.4,56721.0,916533.0,45.9,42.0,11.6,13.9,20.8,4,1.2262264150943396,0.014594442885209093,590.72,1968.45
610_2190750,610,NC,2190750.0,Peju Legacy Cabernet Napa,750ml,69.99,1040.0,52,1040.0,20.27, Medium ,61525,36.6,69655.0,1049743.0,68.3,10.2,11.7,20.3,18.9,0,1.320566037735849,0.049951969260326606,691.74,2075.17
522_2190750,522,TX,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,1457.0,52,1457.0,7.3, Medium ,133257,38.2,75120.0,843409.0,54.4,31.5,10.9,7.1,20.2,2,1.2262264150943396,0.03566529492455418,771.64,1968.45
1404_2190750,1404,WA,2190750.0,Peju Legacy Cabernet Napa,750ml,53.99,1974.0,52,1974.0,11.47, Medium ,110991,30.6,69327.0,584132.0,27.7,13.9,5.2,3.2,23.2,1,1.018679245283019,0.026329113924050632,709.92,746.25
701_2190750,701,SC,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,700.0,52,700.0,20.99, Small ,40497,27.7,60321.0,872417.0,41.0,4.1,3.6,36.4,23.8,1,1.2262264150943396,0.07417974322396577,659.26,700.0
703_2190750,703,SC,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,1450.0,52,1450.0,19.02, Medium ,66227,36.1,73919.0,1185073.0,51.9,7.5,5.4,15.1,24.3,3,1.2262264150943396,0.03583735354927636,877.23,1450.0
1004_2190750,1004,AZ,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,2400.0,52,2400.0,15.19, Medium ,97652,38.7,80276.0,1036358.0,46.1,24.1,7.7,8.7,24.0,1,1.2262264150943396,0.021657642648896292,928.8000000000001,2126.33
801_2190750,801,GA,2190750.0,Peju Legacy Cabernet Napa,750ml,56.99,3964.0,52,3964.0,15.49, Large ,79012,54.0,107097.0,1777722.0,63.0,11.9,15.0,13.9,24.4,4,1.0752830188679245,0.013114754098360656,1317.6,2887.67
520_2190750,520,TX,2190750.0,Peju Legacy Cabernet Napa,750ml,65.99,1637.0,52,1637.0,7.17, Large ,71205,30.7,69179.0,636013.0,30.5,40.8,3.7,14.0,23.2,0,1.2450943396226415,0.031746031746031744,712.24,2451.24
524_2190750,524,TX,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,4313.0,52,4313.0,6.12, Large ,65602,53.5,106365.0,1703161.0,53.3,21.5,5.8,6.0,25.4,3,1.2262264150943396,0.01205377839592026,1358.8999999999999,2451.24
402_2190750,402,MD,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,1940.0,52,1940.0,26.98, Large ,51979,46.1,92318.0,1049169.0,46.1,16.6,10.0,42.9,21.3,4,1.2262264150943396,0.026790314270994334,981.9300000000001,1940.0
2605_2190750,2605,MI,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,525.0,28,975.0,0.64, Large ,70177,49.6,98966.0,1808879.0,55.4,4.3,13.0,4.6,27.0,3,2.2410344827586206,0.028688524590163935,1339.2,3292.71
936_2190750,936,FL,2190750.0,Peju Legacy Cabernet Napa,750ml,62.99,1096.0,44,1295.0,0.96, Medium ,191164,26.1,51604.0,582251.0,37.2,79.5,1.4,7.8,24.3,4,1.3997777777777778,0.033950617283950615,634.23,1837.21
2102_2190750,2102,KY,2190750.0,Peju Legacy Cabernet Napa,750ml,69.99,70.0,7,520.0,6.54, Medium ,97501,25.8,56431.0,737339.0,48.1,7.0,4.7,12.6,22.1,1,8.74875,0.013435700575815739,570.1800000000001,520.0
1123_2190750,1123,CA,2190750.0,Peju Legacy Cabernet Napa,750ml,59.99,1277.0,52,1277.0,6.96, Medium ,59778,46.4,93124.0,1163387.0,33.3,32.2,11.2,5.6,21.5,1,1.1318867924528302,0.0406885758998435,997.6,1661.14
101_2190750,101,DE,2190750.0,Peju Legacy Cabernet Napa,750ml,63.99,9878.0,52,9878.0,33.69, Extra Large ,61324,39.1,78405.0,1328936.0,38.9,5.0,5.5,21.9,27.0,4,1.2073584905660377,0.005263690656949084,1055.7,9878.0
1124_2190750,1124,CA,2190750.0,Peju Legacy Cabernet Napa,750ml,62.99,945.0,52,945.0,7.17, Small ,54828,77.3,182711.0,3037929.0,70.7,9.1,32.9,2.2,26.7,2,1.1884905660377358,0.05496828752642706,2063.91,1171.0
1202_2190750,1202,NV,2190750.0,Peju Legacy Cabernet Napa,750ml,66.99,3973.0,52,3973.0,15.21, Medium ,122940,29.4,63610.0,764478.0,28.4,27.6,8.7,9.2,24.7,1,1.2639622641509434,0.013085052843482638,726.18,3540.5
918_2190750,918,FL,2190750.0,Peju Legacy Cabernet Napa,750ml,62.99,1354.0,52,1354.0,13.21, Medium ,95855,38.4,76987.0,1309505.0,42.4,64.5,3.0,10.9,26.9,4,1.1884905660377358,0.03837638376383764,1032.9599999999998,1554.56
1601_2190750,1601,MN,2190750.0,Peju Legacy Cabernet Napa,750ml,61.99,1731.0,52,1731.0,9.97, Medium ,103796,46.2,91831.0,1754024.0,56.8,7.6,6.9,8.7,26.7,2,1.169622641509434,0.03002309468822171,1233.54,1784.33
1903_2190750,1903,WI,2190750.0,Peju Legacy Cabernet Napa,750ml,63.99,1867.0,52,1867.0,6.67, Medium ,115070,27.7,61994.0,628142.0,32.0,17.5,4.8,3.4,26.1,0,1.2073584905660377,0.027837259100642397,722.97,2354.5
220_2190750,220,VA,2190750.0,Peju Legacy Cabernet Napa,750ml,65.99,1190.0,41,1509.0,6.27, Large ,58624,46.1,90248.0,1543827.0,60.7,6.2,16.5,10.4,24.1,1,1.571190476190476,0.027152317880794703,1111.01,1686.41
1011_2190750,1011,AZ,2190750.0,Peju Legacy Cabernet Napa,750ml,64.99,947.0,52,947.0,4.51, Medium ,44532,51.0,101250.0,1219443.0,38.0,22.1,3.8,4.4,17.6,0,1.2262264150943396,0.05485232067510549,897.6,2126.33
